# Experimental sample (obstacle trajectories) - time in milliseconds, distance in meters
# (NaN measurements indicate the corresponding object is outside the working space)
#   t | obj1_x  obj1_y  | obj2_x  obj2_y  | obj3_x  obj3_y  | obj4_x  obj4_y | robot_x robot_y
 2210   1.2684  4.0049    0.4549  2.9602       NaN     NaN    2.1254  0.8503    2.1147  1.0666
 2220   1.2617  4.0120    0.4646  2.9613       NaN     NaN    2.1246  0.8498    2.1220  1.0681
 2230   1.2554  4.0201    0.4756  2.9635       NaN     NaN    2.1254  0.8502    2.1298  1.0699
 2240   1.2486  4.0273    0.4859  2.9653       NaN     NaN    2.1247  0.8499    2.1376  1.0708
 2250   1.2418  4.0352    0.4961  2.9667       NaN     NaN    2.1246  0.8502    2.1454  1.0728
 2260   1.2355  4.0429    0.5065  2.9684       NaN     NaN    2.1249  0.8504    2.1521  1.0741
 2270   1.2282  4.0497    0.5174  2.9703       NaN     NaN    2.1251  0.8499    2.1598  1.0755
 2280   1.2214  4.0576    0.5281  2.9718       NaN     NaN    2.1246  0.8502    2.1671  1.0764
 2290   1.2153  4.0654    0.5384  2.9730       NaN     NaN    2.1246  0.8500    2.1751  1.0779
 2300   1.2082  4.0732    0.5492  2.9742       NaN     NaN    2.1247  0.8504    2.1822  1.0790
 2310   1.2017  4.0805    0.5599  2.9757       NaN     NaN    2.1253  0.8495    2.1895  1.0807
 2320   1.1949  4.0881    0.5703  2.9768       NaN     NaN    2.1249  0.8499    2.1972  1.0812
 2330   1.1881  4.0968    0.5808  2.9779       NaN     NaN    2.1247  0.8503    2.2045  1.0829
 2340   1.1817  4.1040    0.5910  2.9796       NaN     NaN    2.1250  0.8497    2.2120  1.0839
 2350   1.1751  4.1124    0.6014  2.9803       NaN     NaN    2.1254  0.8495    2.2189  1.0846
 2360   1.1679  4.1197    0.6128  2.9814       NaN     NaN    2.1251  0.8505    2.2269  1.0857
 2370   1.1614  4.1278    0.6227  2.9820       NaN     NaN    2.1254  0.8505    2.2340  1.0875
 2380   1.1542  4.1356    0.6331  2.9825       NaN     NaN    2.1246  0.8504    2.2410  1.0877
 2390   1.1480  4.1446    0.6442  2.9828       NaN     NaN    2.1248  0.8500    2.2486  1.0889
 2400   1.1413  4.1525    0.6551  2.9838       NaN     NaN    2.1247  0.8501    2.2559  1.0897
 2410   1.1345  4.1606    0.6650  2.9839       NaN     NaN    2.1246  0.8496    2.2626  1.0914
 2420   1.1271  4.1682    0.6761  2.9843       NaN     NaN    2.1247  0.8498    2.2698  1.0917
 2430   1.1210  4.1770    0.6873  2.9848       NaN     NaN    2.1251  0.8500    2.2775  1.0935
 2440   1.1142  4.1852    0.6975  2.9847       NaN     NaN    2.1249  0.8498    2.2848  1.0937
 2450   1.1072  4.1939    0.7081  2.9846       NaN     NaN    2.1252  0.8503    2.2918  1.0947
 2460   1.1002  4.2021    0.7193  2.9845       NaN     NaN    2.1252  0.8500    2.2987  1.0959
 2470   1.0937  4.2106    0.7298  2.9849       NaN     NaN    2.1249  0.8502    2.3057  1.0965
 2480   1.0866  4.2192    0.7401  2.9842       NaN     NaN    2.1255  0.8502    2.3126  1.0976
 2490   1.0798  4.2276    0.7512  2.9842       NaN     NaN    2.1253  0.8497    2.3194  1.0989
 2500   1.0739  4.2359    0.7624  2.9836       NaN     NaN    2.1247  0.8496    2.3274  1.0995
 2510   1.0666  4.2447    0.7733  2.9830       NaN     NaN    2.1253  0.8496    2.3340  1.1002
 2520   1.0603  4.2532    0.7837  2.9825       NaN     NaN    2.1247  0.8496    2.3411  1.1019
 2530   1.0527  4.2626    0.7947  2.9809       NaN     NaN    2.1247  0.8497    2.3483  1.1023
 2540   1.0468  4.2714    0.8052  2.9806       NaN     NaN    2.1250  0.8496    2.3546  1.1037
 2550   1.0398  4.2809    0.8164  2.9796       NaN     NaN    2.1246  0.8496    2.3617  1.1042
 2560   1.0333  4.2905    0.8277  2.9777       NaN     NaN    2.1245  0.8499    2.3682  1.1052
 2570   1.0265  4.3012    0.8378  2.9769       NaN     NaN    2.1252  0.8504    2.3755  1.1066
 2580   1.0196  4.3112    0.8493  2.9753       NaN     NaN    2.1252  0.8501    2.3824  1.1081
 2590   1.0124  4.3216    0.8607  2.9739    5.0922  3.1817    2.1252  0.8505    2.3890  1.1087
 2600   1.0064  4.3330    0.8715  2.9722    5.0836  3.1755    2.1254  0.8504    2.3957  1.1093
 2610   0.9989  4.3436    0.8822  2.9702    5.0758  3.1689    2.1246  0.8502    2.4027  1.1110
 2620   0.9931  4.3552    0.8927  2.9686    5.0673  3.1636    2.1250  0.8496    2.4093  1.1119
 2630   0.9858  4.3671    0.9039  2.9665    5.0586  3.1572    2.1252  0.8503    2.4157  1.1127
 2640   0.9797  4.3797    0.9142  2.9640    5.0504  3.1508    2.1250  0.8498    2.4224  1.1142
 2650   0.9726  4.3918    0.9257  2.9628    5.0418  3.1454    2.1250  0.8502    2.4286  1.1160
 2660   0.9661  4.4041    0.9358  2.9606    5.0331  3.1397    2.1247  0.8501    2.4350  1.1166
 2670   0.9597  4.4171    0.9470  2.9584    5.0255  3.1342    2.1250  0.8503    2.4415  1.1176
